TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "R_6" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=500 F=POINT
11  0.7283344227E-03  0.4621217816E-02  0.5102549676E-04  0.1300860607E-02  0.1740588379E-01  0.3251690817E-01 -0.1145723683E+00  0.1002378337E-01 -0.5751428422E-01  0.2844185877E+00 -0.3623074432E-02  0.1063460000E+02  0.1002378337E-01  0.4173632427E-03 -0.1145723683E+00 -0.1145723683E+00  0.1002378337E-01  0.0000000000E+00  0.0000000000E+00 -0.5751428422E-01  0.2844185877E+00 -0.3623074432E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002378337E-01  0.4173632427E-03 -0.1145723683E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
12  0.6651032182E-03  0.4218695775E-02  0.5251104196E-04  0.1170399883E-02  0.1591884337E-01  0.2603695822E-01 -0.1144853127E+00  0.1001616700E-01 -0.5743966596E-01  0.2841664811E+00 -0.3829918767E-02  0.1152650000E+02  0.1001616700E-01  0.3389140021E-03 -0.1144853127E+00 -0.1144853127E+00  0.1001616700E-01  0.0000000000E+00  0.0000000000E+00 -0.5743966596E-01  0.2841664811E+00 -0.3829918767E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1001616700E-01  0.3389140021E-03 -0.1144853127E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
13  0.5742958592E-03  0.3640930840E-02  0.5034122159E-04  0.9962449121E-03  0.1374730592E-01  0.2085559083E-01 -0.1144964770E+00  0.1001714375E-01 -0.5741450836E-01  0.2842181151E+00 -0.4024044514E-02  0.1235940000E+02  0.1001714375E-01  0.2726398641E-03 -0.1144964770E+00 -0.1144964770E+00  0.1001714375E-01  0.0000000000E+00  0.0000000000E+00 -0.5741450836E-01  0.2842181151E+00 -0.4024044514E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1001714375E-01  0.2726398641E-03 -0.1144964770E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
14  0.4674511211E-03  0.2962526777E-02  0.4672030144E-04  0.8075348912E-03  0.1118647034E-01  0.1671070529E-01 -0.1145567141E+00  0.1002241381E-01 -0.5742157972E-01  0.2844500249E+00 -0.4168986303E-02  0.1325620000E+02  0.1002241381E-01  0.2264827769E-03 -0.1145567141E+00 -0.1145567141E+00  0.1002241381E-01  0.0000000000E+00  0.0000000000E+00 -0.5742157972E-01  0.2844500249E+00 -0.4168986303E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002241381E-01  0.2264827769E-03 -0.1145567141E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
15  0.3606397196E-03  0.2285953818E-02  0.4270554581E-04  0.6286528284E-03  0.8630841621E-02  0.1336373675E-01 -0.1146306429E+00  0.1002888175E-01 -0.5744745678E-01  0.2847601337E+00 -0.4242723561E-02  0.1408780000E+02  0.1002888175E-01  0.2040753217E-03 -0.1146306429E+00 -0.1146306429E+00  0.1002888175E-01  0.0000000000E+00  0.0000000000E+00 -0.5744745678E-01  0.2847601337E+00 -0.4242723561E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002888175E-01  0.2040753217E-03 -0.1146306429E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
16  0.2681710316E-03  0.1701185339E-02  0.3844405540E-04  0.4743483988E-03  0.6421998931E-02  0.1069681050E-01 -0.1146958189E+00  0.1003458390E-01 -0.5747888952E-01  0.2850723164E+00 -0.4259003670E-02  0.1497970000E+02  0.1003458390E-01  0.1997020811E-03 -0.1146958189E+00 -0.1146958189E+00  0.1003458390E-01  0.0000000000E+00  0.0000000000E+00 -0.5747888952E-01  0.2850723164E+00 -0.4259003670E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1003458390E-01  0.1997020811E-03 -0.1146958189E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
17  0.1958825383E-03  0.1244156466E-02  0.3389742884E-04  0.3507615992E-03  0.4694799773E-02  0.8580232314E-02 -0.1147431593E+00  0.1003872566E-01 -0.5750757707E-01  0.2853417512E+00 -0.4237913040E-02  0.1543580000E+02  0.1003872566E-01  0.2065412396E-03 -0.1147431593E+00 -0.1147431593E+00  0.1003872566E-01  0.0000000000E+00  0.0000000000E+00 -0.5750757707E-01  0.2853417512E+00 -0.4237913040E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1003872566E-01  0.2065412396E-03 -0.1147431593E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
18  0.1422759273E-03  0.9050425230E-03  0.2921110404E-04  0.2565702501E-03  0.3411851330E-02  0.6898425381E-02 -0.1147641384E+00  0.1004056109E-01 -0.5752519556E-01  0.2855424147E+00 -0.4201849949E-02  0.1632830000E+02  0.1004056109E-01  0.2175153320E-03 -0.1147641384E+00 -0.1147641384E+00  0.1004056109E-01  0.0000000000E+00  0.0000000000E+00 -0.5752519556E-01  0.2855424147E+00 -0.4201849949E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1004056109E-01  0.2175153320E-03 -0.1147641384E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
19  0.1033729373E-03  0.6591615687E-03  0.2465038792E-04  0.1868780513E-03  0.2480055427E-02  0.5558041213E-02 -0.1147698578E+00  0.1004106147E-01 -0.5753500054E-01  0.2856853346E+00 -0.4164440015E-02  0.1678550000E+02  0.1004106147E-01  0.2285578988E-03 -0.1147698578E+00 -0.1147698578E+00  0.1004106147E-01  0.0000000000E+00  0.0000000000E+00 -0.5753500054E-01  0.2856853346E+00 -0.4164440015E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1004106147E-01  0.2285578988E-03 -0.1147698578E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
20  0.7560874449E-04  0.4842543159E-03  0.2044348713E-04  0.1361132349E-03  0.1816319307E-02  0.4486019317E-02 -0.1147589478E+00  0.1004010697E-01 -0.5753537633E-01  0.2857753100E+00 -0.4132267040E-02  0.1768090000E+02  0.1004010697E-01  0.2376948702E-03 -0.1147589478E+00 -0.1147589478E+00  0.1004010697E-01  0.0000000000E+00  0.0000000000E+00 -0.5753537633E-01  0.2857753100E+00 -0.4132267040E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1004010697E-01  0.2376948702E-03 -0.1147589478E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
21  0.5620826705E-04  0.3627561353E-03  0.1671043877E-04  0.1034810362E-03  0.1353661630E-02  0.3626051961E-02 -0.1147428708E+00  0.1003870041E-01 -0.5753076932E-01  0.2858339885E+00 -0.4114081883E-02  0.1813850000E+02  0.1003870041E-01  0.2426215461E-03 -0.1147428708E+00 -0.1147428708E+00  0.1003870041E-01  0.0000000000E+00  0.0000000000E+00 -0.5753076932E-01  0.2858339885E+00 -0.4114081883E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1003870041E-01  0.2426215461E-03 -0.1147428708E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
22  0.4320603739E-04  0.2818746766E-03  0.1348225077E-04  0.7506849471E-04  0.1044086723E-02  0.2932498013E-02 -0.1147192468E+00  0.1003663358E-01 -0.5752068043E-01  0.2858663302E+00 -0.4105691693E-02  0.1902910000E+02  0.1003663358E-01  0.2445060046E-03 -0.1147192468E+00 -0.1147192468E+00  0.1003663358E-01  0.0000000000E+00  0.0000000000E+00 -0.5752068043E-01  0.2858663302E+00 -0.4105691693E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1003663358E-01  0.2445060046E-03 -0.1147192468E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
23  0.3417312485E-04  0.2259444982E-03  0.1074729686E-04  0.5535901949E-04  0.8289892674E-03  0.2372366210E-02 -0.1146957990E+00  0.1003458216E-01 -0.5750956759E-01  0.2858862975E+00 -0.4104042415E-02  0.1948580000E+02  0.1003458216E-01  0.2443816152E-03 -0.1146957990E+00 -0.1146957990E+00  0.1003458216E-01  0.0000000000E+00  0.0000000000E+00 -0.5750956759E-01  0.2858862975E+00 -0.4104042415E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1003458216E-01  0.2443816152E-03 -0.1146957990E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
24  0.2781961751E-04  0.1866901410E-03  0.8481330131E-05  0.4153764190E-04  0.6783269073E-03  0.1917763894E-02 -0.1146678707E+00  0.1003213876E-01 -0.5749555484E-01  0.2858910033E+00 -0.4106579523E-02  0.2037870000E+02  0.1003213876E-01  0.2429780627E-03 -0.1146678707E+00 -0.1146678707E+00  0.1003213876E-01  0.0000000000E+00  0.0000000000E+00 -0.5749555484E-01  0.2858910033E+00 -0.4106579523E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1003213876E-01  0.2429780627E-03 -0.1146678707E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
25  0.2327805499E-04  0.1587830513E-03  0.6654799207E-05  0.3194407299E-04  0.5712075510E-03  0.1546213032E-02 -0.1146404705E+00  0.1002974155E-01 -0.5748147915E-01  0.2858869035E+00 -0.4111225841E-02  0.2083490000E+02  0.1002974155E-01  0.2409961350E-03 -0.1146404705E+00 -0.1146404705E+00  0.1002974155E-01  0.0000000000E+00  0.0000000000E+00 -0.5748147915E-01  0.2858869035E+00 -0.4111225841E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002974155E-01  0.2409961350E-03 -0.1146404705E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
26  0.2011607030E-04  0.1393313332E-03  0.5226703647E-05  0.2514650373E-04  0.4973733877E-03  0.1237768695E-02 -0.1146114303E+00  0.1002720086E-01 -0.5746648738E-01  0.2858726510E+00 -0.4116340857E-02  0.2129210000E+02  0.1002720086E-01  0.2388825512E-03 -0.1146114303E+00 -0.1146114303E+00  0.1002720086E-01  0.0000000000E+00  0.0000000000E+00 -0.5746648738E-01  0.2858726510E+00 -0.4116340857E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002720086E-01  0.2388825512E-03 -0.1146114303E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
27  0.1794008415E-04  0.1258877895E-03  0.4138250530E-05  0.2038145156E-04  0.4469048649E-03  0.9832166340E-03 -0.1145806838E+00  0.1002451089E-01 -0.5745068981E-01  0.2858498911E+00 -0.4120903892E-02  0.2175190000E+02  0.1002451089E-01  0.2369347118E-03 -0.1145806838E+00 -0.1145806838E+00  0.1002451089E-01  0.0000000000E+00  0.0000000000E+00 -0.5745068981E-01  0.2858498911E+00 -0.4120903892E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002451089E-01  0.2369347118E-03 -0.1145806838E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
28  0.1643378424E-04  0.1164991985E-03  0.3321966245E-05  0.1703481417E-04  0.4121678619E-03  0.7755480278E-03 -0.1145445566E+00  0.1002135017E-01 -0.5743232567E-01  0.2858165402E+00 -0.4124296541E-02  0.2264380000E+02  0.1002135017E-01  0.2352831565E-03 -0.1145445566E+00 -0.1145445566E+00  0.1002135017E-01  0.0000000000E+00  0.0000000000E+00 -0.5743232567E-01  0.2858165402E+00 -0.4124296541E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1002135017E-01  0.2352831565E-03 -0.1145445566E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
29  0.1522624472E-04  0.1090526328E-03  0.2714473233E-05  0.1491506976E-04  0.3840891273E-03  0.6083507507E-03 -0.1145128026E+00  0.1001857205E-01 -0.5741624177E-01  0.2857855532E+00 -0.4126832681E-02  0.2310150000E+02  0.1001857205E-01  0.2339674616E-03 -0.1145128026E+00 -0.1145128026E+00  0.1001857205E-01  0.0000000000E+00  0.0000000000E+00 -0.5741624177E-01  0.2857855532E+00 -0.4126832681E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1001857205E-01  0.2339674616E-03 -0.1145128026E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
30  0.1436137159E-04  0.1035392420E-03  0.2264207083E-05  0.1324000168E-04  0.3644493963E-03  0.4759683754E-03 -0.1144825107E+00  0.1001592185E-01 -0.5740098068E-01  0.2857552580E+00 -0.4128518796E-02  0.2355830000E+02  0.1001592185E-01  0.2329520519E-03 -0.1144825107E+00 -0.1144825107E+00  0.1001592185E-01  0.0000000000E+00  0.0000000000E+00 -0.5740098068E-01  0.2857552580E+00 -0.4128518796E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1001592185E-01  0.2329520519E-03 -0.1144825107E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
31  0.1370142940E-04  0.9924713717E-04  0.1932335249E-05  0.1203228779E-04  0.3495864104E-03  0.3710020906E-03 -0.1144531401E+00  0.1001335226E-01 -0.5738624907E-01  0.2857257688E+00 -0.4129487908E-02  0.2401400000E+02  0.1001335226E-01  0.2321986871E-03 -0.1144531401E+00 -0.1144531401E+00  0.1001335226E-01  0.0000000000E+00  0.0000000000E+00 -0.5738624907E-01  0.2857257688E+00 -0.4129487908E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1001335226E-01  0.2321986871E-03 -0.1144531401E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
32  0.1316612256E-04  0.9571994054E-04  0.1689198796E-05  0.1113015689E-04  0.3375901390E-03  0.2925926027E-03 -0.1144212286E+00  0.1001056037E-01 -0.5737028244E-01  0.2856932635E+00 -0.4129764278E-02  0.2490520000E+02  0.1001056037E-01  0.2316498333E-03 -0.1144212286E+00 -0.1144212286E+00  0.1001056037E-01  0.0000000000E+00  0.0000000000E+00 -0.5737028244E-01  0.2856932635E+00 -0.4129764278E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1001056037E-01  0.2316498333E-03 -0.1144212286E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
33  0.1260980880E-04  0.9220817096E-04  0.1511334560E-05  0.1061799340E-04  0.3248101227E-03  0.2394091333E-03 -0.1143937198E+00  0.1000815366E-01 -0.5735653178E-01  0.2856654983E+00 -0.4129703295E-02  0.2536310000E+02  0.1000815366E-01  0.2312947963E-03 -0.1143937198E+00 -0.1143937198E+00  0.1000815366E-01  0.0000000000E+00  0.0000000000E+00 -0.5735653178E-01  0.2856654983E+00 -0.4129703295E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1000815366E-01  0.2312947963E-03 -0.1143937198E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
34  0.1217194458E-04  0.8930242904E-04  0.1379536451E-05  0.1003064528E-04  0.3150398165E-03  0.1935257578E-03 -0.1143677516E+00  0.1000588173E-01 -0.5734356207E-01  0.2856392779E+00 -0.4129287315E-02  0.2582060000E+02  0.1000588173E-01  0.2310901641E-03 -0.1143677516E+00 -0.1143677516E+00  0.1000588173E-01  0.0000000000E+00  0.0000000000E+00 -0.5734356207E-01  0.2856392779E+00 -0.4129287315E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1000588173E-01  0.2310901641E-03 -0.1143677516E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
35  0.1179658770E-04  0.8676839878E-04  0.1279195108E-05  0.9534418575E-05  0.3066748000E-03  0.1603931291E-03 -0.1143425789E+00  0.1000367941E-01 -0.5733098168E-01  0.2856136850E+00 -0.4128619940E-02  0.2627710000E+02  0.1000367941E-01  0.2309814670E-03 -0.1143425789E+00 -0.1143425789E+00  0.1000367941E-01  0.0000000000E+00  0.0000000000E+00 -0.5733098168E-01  0.2856136850E+00 -0.4128619940E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1000367941E-01  0.2309814670E-03 -0.1143425789E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
36  0.1145682179E-04  0.8446477751E-04  0.1199956893E-05  0.9084158648E-05  0.2990981915E-03  0.1417914439E-03 -0.1143154453E+00  0.1000130553E-01 -0.5731740372E-01  0.2855854743E+00 -0.4127647595E-02  0.2716990000E+02  0.1000130553E-01  0.2309415597E-03 -0.1143154453E+00 -0.1143154453E+00  0.1000130553E-01  0.0000000000E+00  0.0000000000E+00 -0.5731740372E-01  0.2855854743E+00 -0.4127647595E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1000130553E-01  0.2309415597E-03 -0.1143154453E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
37  0.1106929806E-04  0.8199654785E-04  0.1134998103E-05  0.8791816935E-05  0.2902173508E-03  0.1316929852E-03 -0.1142917867E+00  0.9999235669E-02 -0.5730554946E-01  0.2855608574E+00 -0.4126694748E-02  0.2762640000E+02  0.9999235669E-02  0.2309397619E-03 -0.1142917867E+00 -0.1142917867E+00  0.9999235669E-02  0.0000000000E+00  0.0000000000E+00 -0.5730554946E-01  0.2855608574E+00 -0.4126694748E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9999235669E-02  0.2309397619E-03 -0.1142917867E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
38  0.1075419621E-04  0.7987835856E-04  0.1079262351E-05  0.8380158960E-05  0.2831921577E-03  0.1254306747E-03 -0.1142693567E+00  0.9997273299E-02 -0.5729429371E-01  0.2855374703E+00 -0.4125765602E-02  0.2808350000E+02  0.9997273299E-02  0.2309391957E-03 -0.1142693567E+00 -0.1142693567E+00  0.9997273299E-02  0.0000000000E+00  0.0000000000E+00 -0.5729429371E-01  0.2855374703E+00 -0.4125765602E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9997273299E-02  0.2309391957E-03 -0.1142693567E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
39  0.1047406641E-04  0.7796592703E-04  0.1029067058E-05  0.8004509415E-05  0.2769356642E-03  0.1208557744E-03 -0.1142476115E+00  0.9995370839E-02 -0.5728336118E-01  0.2855147298E+00 -0.4124915730E-02  0.2853950000E+02  0.9995370839E-02  0.2309157234E-03 -0.1142476115E+00 -0.1142476115E+00  0.9995370839E-02  0.0000000000E+00  0.0000000000E+00 -0.5728336118E-01  0.2855147298E+00 -0.4124915730E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9995370839E-02  0.2309157234E-03 -0.1142476115E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
40  0.1021535276E-04  0.7619350584E-04  0.9817887463E-06  0.7652768575E-05  0.2711427806E-03  0.1166673444E-03 -0.1142244937E+00  0.9993348298E-02 -0.5727169757E-01  0.2854902137E+00 -0.4124144646E-02  0.2937230000E+02  0.9993348298E-02  0.2308357633E-03 -0.1142244937E+00 -0.1142244937E+00  0.9993348298E-02  0.0000000000E+00  0.0000000000E+00 -0.5727169757E-01  0.2854902137E+00 -0.4124144646E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9993348298E-02  0.2308357633E-03 -0.1142244937E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
41  0.9921757986E-05  0.7431027316E-04  0.9359279618E-06  0.7409054592E-05  0.2644233563E-03  0.1130184518E-03 -0.1142042370E+00  0.9991576063E-02 -0.5726145086E-01  0.2854687963E+00 -0.4123624141E-02  0.2982860000E+02  0.9991576063E-02  0.2307124508E-03 -0.1142042370E+00 -0.1142042370E+00  0.9991576063E-02  0.0000000000E+00  0.0000000000E+00 -0.5726145086E-01  0.2854687963E+00 -0.4123624141E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9991576063E-02  0.2307124508E-03 -0.1142042370E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
42  0.9686552310E-05  0.7271467408E-04  0.8905891238E-06  0.7096068988E-05  0.2591919468E-03  0.1099037266E-03 -0.1141850361E+00  0.9989896202E-02 -0.5725171706E-01  0.2854485304E+00 -0.4123290625E-02  0.3034710000E+02  0.9989896202E-02  0.2305409778E-03 -0.1141850361E+00 -0.1141850361E+00  0.9989896202E-02  0.0000000000E+00  0.0000000000E+00 -0.5725171706E-01  0.2854485304E+00 -0.4123290625E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.9989896202E-02  0.2305409778E-03 -0.1141850361E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
