TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=100 F=POINT
1  0.3666221613E-02  0.1180648706E-03  0.2343424983E-16  0.9939568239E-03  0.2285427013E-01 -0.1817363250E+01  0.7272231157E-02 -0.3412975163E-06 -0.6923701113E+01 -0.1203741232E-07  0.1111700000E+01  0.7272231157E-02 -0.6501429011E-11 -0.1817363250E+01 -0.1817541384E+01  0.0000000000E+00  0.1781344349E-03  0.7272231157E-02 -0.3482718492E-06 -0.6923856961E+01  0.0000000000E+00  0.6974332903E-08  0.1558481359E-03 -0.1203741232E-07  0.0000000000E+00  0.0000000000E+00 -0.1817541384E+01  0.7272231157E-02 -0.6501429011E-11  0.1781344349E-03
2  0.3165115708E-02  0.8378043727E-03  0.2530123835E-07  0.1206772696E-02  0.5431456803E+00  0.1314205257E+02  0.6104175387E-02 -0.2776202489E-06 -0.3575845959E+02  0.3600772815E-07  0.1440600000E+01  0.6104175387E-02  0.1716158129E-10  0.1314205257E+02  0.1314266869E+02  0.0000000000E+00 -0.6161237567E-03  0.6104175387E-02 -0.2161386666E-06 -0.3576012158E+02  0.0000000000E+00 -0.6148158229E-07  0.1661994707E-02  0.3600772815E-07  0.0000000000E+00  0.0000000000E+00  0.1314266869E+02  0.6104175387E-02  0.1716158129E-10 -0.6161237567E-03
3  0.8746438385E-02  0.4001474721E-02  0.1290159318E-05  0.4301484427E-02  0.1458327686E+00 -0.4633043321E+01  0.6286044727E-02 -0.5775690937E-06 -0.2785757911E+01  0.8204246742E-07  0.1683300000E+01  0.6286044727E-02 -0.3503335043E-09 -0.4633043321E+01 -0.4633083186E+01  0.0000000000E+00  0.3986435684E-04  0.6286044727E-02 -0.5974758576E-06 -0.2786266938E+01  0.0000000000E+00  0.1990676388E-07  0.5090273105E-03  0.8204246742E-07  0.0000000000E+00  0.0000000000E+00 -0.4633083186E+01  0.6286044727E-02 -0.3503335043E-09  0.3986435684E-04
4  0.6518155171E-02  0.2894367653E-02  0.3429309920E-05  0.3840712860E-02  0.6215660751E-01 -0.7595063419E+01  0.6492642169E-02 -0.5947283022E-05 -0.4400027126E+01  0.1930073714E-06  0.1914100000E+01  0.6492642169E-02 -0.1063562266E-09 -0.7595063419E+01 -0.7595375040E+01  0.0000000000E+00  0.3116208655E-03  0.6492642169E-02 -0.5858321836E-05 -0.4400671996E+01  0.0000000000E+00 -0.8896118569E-07  0.6448706073E-03  0.1930073714E-06  0.0000000000E+00  0.0000000000E+00 -0.7595375040E+01  0.6492642169E-02 -0.1063562266E-09  0.3116208655E-03
5  0.2479831489E-02  0.1862692345E-02  0.7725822263E-05  0.3708657982E-02  0.1226536721E-01 -0.1192160680E+01  0.6720733153E-02  0.2344375234E-05 -0.1531410698E+02  0.3223481825E-06  0.2123300000E+01  0.6720733153E-02  0.1133704014E-09 -0.1192160680E+01 -0.1192370685E+01  0.0000000000E+00  0.2100049082E-03  0.6720733153E-02  0.2544587945E-05 -0.1531500373E+02  0.0000000000E+00 -0.2002127112E-06  0.8967528981E-03  0.3223481825E-06  0.0000000000E+00  0.0000000000E+00 -0.1192370685E+01  0.6720733153E-02  0.1133704014E-09  0.2100049082E-03
6  0.2349409644E-02  0.1242278315E-02  0.7716250898E-05  0.1851697947E-02  0.3657442669E-02  0.1253875386E+01  0.6889953046E-02  0.4933336291E-05 -0.2025936826E+02  0.4775468105E-06  0.2337300000E+01  0.6889953046E-02  0.9506547261E-10  0.1253875386E+01  0.1253736580E+01  0.0000000000E+00  0.1388053212E-03  0.6889953046E-02  0.5240039680E-05 -0.2026034074E+02  0.0000000000E+00 -0.3067033892E-06  0.9724736281E-03  0.4775468105E-06  0.0000000000E+00  0.0000000000E+00  0.1253736580E+01  0.6889953046E-02  0.9506547261E-10  0.1388053212E-03
7  0.1818415846E-02  0.9854605064E-03  0.6726474712E-05  0.1084857891E-02  0.2048007011E-02  0.2105649172E+01  0.6963819260E-02  0.7295064810E-05 -0.2202297718E+02  0.6253407821E-06  0.2546700000E+01  0.6963819260E-02  0.2060068010E-10  0.2105649172E+01  0.2105501873E+01  0.0000000000E+00  0.1472986498E-03  0.6963819260E-02  0.7697117133E-05 -0.2202391341E+02  0.0000000000E+00 -0.4020523234E-06  0.9362271946E-03  0.6253407821E-06  0.0000000000E+00  0.0000000000E+00  0.2105501873E+01  0.6963819260E-02  0.2060068010E-10  0.1472986498E-03
8  0.1220046910E-02  0.7499384028E-03  0.5883559910E-05  0.9790663204E-03  0.1799217203E-02  0.2627258962E+01  0.6950800970E-02  0.8208773687E-05 -0.2251783906E+02  0.7439941954E-06  0.2757500000E+01  0.6950800970E-02 -0.4748391054E-10  0.2627258962E+01  0.2627093456E+01  0.0000000000E+00  0.1655056394E-03  0.6950800970E-02  0.8686572512E-05 -0.2251875534E+02  0.0000000000E+00 -0.4777988255E-06  0.9162802114E-03  0.7439941954E-06  0.0000000000E+00  0.0000000000E+00  0.2627093456E+01  0.6950800970E-02 -0.4748391054E-10  0.1655056394E-03
9  0.8471843593E-03  0.5687756775E-03  0.5195362699E-05  0.8600133786E-03  0.1750850531E-02  0.3021564366E+01  0.6895875200E-02  0.7366893742E-05 -0.2255537440E+02  0.8188868084E-06  0.2919400000E+01  0.6895875200E-02 -0.9990014983E-10  0.3021564366E+01  0.3021399627E+01  0.0000000000E+00  0.1647387772E-03  0.6895875200E-02  0.7900551575E-05 -0.2255631179E+02  0.0000000000E+00 -0.5336578331E-06  0.9373916731E-03  0.8188868084E-06  0.0000000000E+00  0.0000000000E+00  0.3021399627E+01  0.6895875200E-02 -0.9990014983E-10  0.1647387772E-03
10  0.6647669639E-03  0.4637416318E-03  0.4875104630E-05  0.7413335615E-03  0.1483530781E-02  0.3195596751E+01  0.6830249958E-02  0.5970607240E-05 -0.2220740067E+02  0.8538464483E-06  0.3132400000E+01  0.6830249958E-02 -0.1370252775E-09  0.3195596751E+01  0.3195440349E+01  0.0000000000E+00  0.1564017151E-03  0.6830249958E-02  0.6535313433E-05 -0.2220836188E+02  0.0000000000E+00 -0.5647061928E-06  0.9612051121E-03  0.8538464483E-06  0.0000000000E+00  0.0000000000E+00  0.3195440349E+01  0.6830249958E-02 -0.1370252775E-09  0.1564017151E-03
