TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "R_6" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=100 F=POINT
11  0.1480916896E-03  0.5414365802E-03  0.1265445564E-03  0.5329518981E-03  0.4495829545E-03  0.3474445865E-03  0.1795130778E+01  0.3691696149E-02  0.3190183369E+00 -0.2532694568E+02 -0.2821087633E-03  0.1027100000E+01  0.3691696149E-02 -0.4561884973E-04  0.1795130778E+01  0.1794843086E+01  0.0000000000E+00  0.2876919901E-03  0.3691696149E-02  0.3190147486E+00 -0.2532712993E+02  0.0000000000E+00  0.3588278338E-05  0.1842464312E-03 -0.2821087633E-03  0.0000000000E+00  0.0000000000E+00  0.1794843086E+01  0.3691696149E-02 -0.4561884973E-04  0.2876919901E-03
12  0.1184346755E-03  0.3580114561E-03  0.9050735678E-04  0.4840062272E-03  0.3317302966E-03  0.2006949919E-03  0.1876905515E+01  0.3690156633E-02  0.3283387793E+00 -0.2557808014E+02 -0.2831921861E-03  0.1085400000E+01  0.3690156633E-02 -0.4544976577E-04  0.1876905515E+01  0.1876617340E+01  0.0000000000E+00  0.2881743789E-03  0.3690156633E-02  0.3283348128E+00 -0.2557826479E+02  0.0000000000E+00  0.3966485380E-05  0.1846476974E-03 -0.2831921861E-03  0.0000000000E+00  0.0000000000E+00  0.1876617340E+01  0.3690156633E-02 -0.4544976577E-04  0.2881743789E-03
13  0.7247710238E-04  0.2424551569E-03  0.6396463468E-04  0.2647760780E-03  0.2171472775E-03  0.1232390566E-03  0.1877286613E+01  0.3687514002E-02  0.3325262491E+00 -0.2558632792E+02 -0.2836735147E-03  0.1133100000E+01  0.3687514002E-02 -0.4525246474E-04  0.1877286613E+01  0.1876999002E+01  0.0000000000E+00  0.2876104177E-03  0.3687514002E-02  0.3325219713E+00 -0.2558651554E+02  0.0000000000E+00  0.4277716492E-05  0.1876220839E-03 -0.2836735147E-03  0.0000000000E+00  0.0000000000E+00  0.1876999002E+01  0.3687514002E-02 -0.4525246474E-04  0.2876104177E-03
14  0.5001267968E-04  0.1530127074E-03  0.4518158122E-04  0.9242661268E-04  0.1399652528E-03  0.7816189650E-04  0.1890479669E+01  0.3686163505E-02  0.3337850548E+00 -0.2562530366E+02 -0.2838986811E-03  0.1180800000E+01  0.3686163505E-02 -0.4507072852E-04  0.1890479669E+01  0.1890192209E+01  0.0000000000E+00  0.2874601668E-03  0.3686163505E-02  0.3337805350E+00 -0.2562549247E+02  0.0000000000E+00  0.4519789809E-05  0.1888026311E-03 -0.2838986811E-03  0.0000000000E+00  0.0000000000E+00  0.1890192209E+01  0.3686163505E-02 -0.4507072852E-04  0.2874601668E-03
15  0.2727088163E-04  0.1016545160E-03  0.3245494072E-04  0.6795616581E-04  0.8648564177E-04  0.5139630760E-04  0.1897722611E+01  0.3685375094E-02  0.3340215565E+00 -0.2564670842E+02 -0.2839873181E-03  0.1228400000E+01  0.3685375094E-02 -0.4493085976E-04  0.1897722611E+01  0.1897435261E+01  0.0000000000E+00  0.2873499162E-03  0.3685375094E-02  0.3340168471E+00 -0.2564689794E+02  0.0000000000E+00  0.4709336936E-05  0.1895123273E-03 -0.2839873181E-03  0.0000000000E+00  0.0000000000E+00  0.1897435261E+01  0.3685375094E-02 -0.4493085976E-04  0.2873499162E-03
16  0.1661015789E-04  0.6754028604E-04  0.2224091152E-04  0.4753020185E-04  0.5861305066E-04  0.3585052552E-04  0.1901118909E+01  0.3684914586E-02  0.3344429299E+00 -0.2565736120E+02 -0.2840208535E-03  0.1276200000E+01  0.3684914586E-02 -0.4483289707E-04  0.1901118909E+01  0.1900831613E+01  0.0000000000E+00  0.2872963207E-03  0.3684914586E-02  0.3344380898E+00 -0.2565755108E+02  0.0000000000E+00  0.4840046748E-05  0.1898811845E-03 -0.2840208535E-03  0.0000000000E+00  0.0000000000E+00  0.1900831613E+01  0.3684914586E-02 -0.4483289707E-04  0.2872963207E-03
17  0.1093837505E-04  0.4620485145E-04  0.1507632081E-04  0.3114628394E-04  0.3885001579E-04  0.2632004493E-04  0.1902950206E+01  0.3684654265E-02  0.3349991885E+00 -0.2566362991E+02 -0.2840320915E-03  0.1324000000E+01  0.3684654265E-02 -0.4476722582E-04  0.1902950206E+01  0.1902662934E+01  0.0000000000E+00  0.2872719946E-03  0.3684654265E-02  0.3349942659E+00 -0.2566381998E+02  0.0000000000E+00  0.4922579298E-05  0.1900695631E-03 -0.2840320915E-03  0.0000000000E+00  0.0000000000E+00  0.1902662934E+01  0.3684654265E-02 -0.4476722582E-04  0.2872719946E-03
18  0.7104167342E-05  0.3205630593E-04  0.1023273801E-04  0.1968290442E-04  0.2508559811E-04  0.2007933342E-04  0.1903843837E+01  0.3684515162E-02  0.3355525236E+00 -0.2566732207E+02 -0.2840320772E-03  0.1382500000E+01  0.3684515162E-02 -0.4472230979E-04  0.1903843837E+01  0.1903556584E+01  0.0000000000E+00  0.2872531204E-03  0.3684515162E-02  0.3355475515E+00 -0.2566751226E+02  0.0000000000E+00  0.4972092065E-05  0.1901862536E-03 -0.2840320772E-03  0.0000000000E+00  0.0000000000E+00  0.1903556584E+01  0.3684515162E-02 -0.4472230979E-04  0.2872531204E-03
19  0.4921002030E-05  0.2324920910E-04  0.7085514251E-05  0.1200100502E-04  0.1734557225E-04  0.1553549417E-04  0.1904184302E+01  0.3684449083E-02  0.3359296904E+00 -0.2566924367E+02 -0.2840314934E-03  0.1430300000E+01  0.3684449083E-02 -0.4469287003E-04  0.1904184302E+01  0.1903897064E+01  0.0000000000E+00  0.2872380342E-03  0.3684449083E-02  0.3359246904E+00 -0.2566943393E+02  0.0000000000E+00  0.5000065895E-05  0.1902621279E-03 -0.2840314934E-03  0.0000000000E+00  0.0000000000E+00  0.1903897064E+01  0.3684449083E-02 -0.4469287003E-04  0.2872380342E-03
20  0.3536126160E-05  0.1742419272E-04  0.4990526035E-05  0.7658291257E-05  0.1303573733E-04  0.1187964730E-04  0.1904163676E+01  0.3684420911E-02  0.3361884011E+00 -0.2566980403E+02 -0.2840285461E-03  0.1478100000E+01  0.3684420911E-02 -0.4467226946E-04  0.1904163676E+01  0.1903876451E+01  0.0000000000E+00  0.2872251213E-03  0.3684420911E-02  0.3361833839E+00 -0.2566999434E+02  0.0000000000E+00  0.5017253484E-05  0.1903175423E-03 -0.2840285461E-03  0.0000000000E+00  0.0000000000E+00  0.1903876451E+01  0.3684420911E-02 -0.4467226946E-04  0.2872251213E-03
21  0.2701393330E-05  0.1319421149E-04  0.3553019925E-05  0.5074117632E-05  0.1011362610E-04  0.8913065475E-05  0.1903935954E+01  0.3684408514E-02  0.3363648776E+00 -0.2566944762E+02 -0.2840205564E-03  0.1679700000E+01  0.3684408514E-02 -0.4465634867E-04  0.1903935954E+01  0.1903648740E+01  0.0000000000E+00  0.2872142120E-03  0.3684408514E-02  0.3363598485E+00 -0.2566963798E+02  0.0000000000E+00  0.5029110335E-05  0.1903608957E-03 -0.2840205564E-03  0.0000000000E+00  0.0000000000E+00  0.1903648740E+01  0.3684408514E-02 -0.4465634867E-04  0.2872142120E-03
22  0.2097526676E-05  0.9916359304E-05  0.2536530544E-05  0.3467785018E-05  0.7752740325E-05  0.6563135916E-05  0.1903629709E+01  0.3684401435E-02  0.3364842404E+00 -0.2566865391E+02 -0.2840077765E-03  0.1727600000E+01  0.3684401435E-02 -0.4464330768E-04  0.1903629709E+01  0.1903342503E+01  0.0000000000E+00  0.2872053041E-03  0.3684401435E-02  0.3364792027E+00 -0.2566884431E+02  0.0000000000E+00  0.5037693842E-05  0.1903948742E-03 -0.2840077765E-03  0.0000000000E+00  0.0000000000E+00  0.1903342503E+01  0.3684401435E-02 -0.4464330768E-04  0.2872053041E-03
23  0.1615756086E-05  0.7354733842E-05  0.1807384585E-05  0.2447067210E-05  0.5805015557E-05  0.4759426082E-05  0.1903328384E+01  0.3684396049E-02  0.3365607455E+00 -0.2566777984E+02 -0.2839925467E-03  0.1775400000E+01  0.3684396049E-02 -0.4463268101E-04  0.1903328384E+01  0.1903041185E+01  0.0000000000E+00  0.2871986378E-03  0.3684396049E-02  0.3365557018E+00 -0.2566797026E+02  0.0000000000E+00  0.5043724755E-05  0.1904196498E-03 -0.2839925467E-03  0.0000000000E+00  0.0000000000E+00  0.1903041185E+01  0.3684396049E-02 -0.4463268101E-04  0.2871986378E-03
24  0.1231244277E-05  0.5376528106E-05  0.1277735343E-05  0.1778298360E-05  0.4256332491E-05  0.3401563509E-05  0.1903080663E+01  0.3684391786E-02  0.3366054969E+00 -0.2566704408E+02 -0.2839776034E-03  0.1823400000E+01  0.3684391786E-02 -0.4462440992E-04  0.1903080663E+01  0.1902793469E+01  0.0000000000E+00  0.2871941112E-03  0.3684391786E-02  0.3366004492E+00 -0.2566723451E+02  0.0000000000E+00  0.5047621479E-05  0.1904361817E-03 -0.2839776034E-03  0.0000000000E+00  0.0000000000E+00  0.1902793469E+01  0.3684391786E-02 -0.4462440992E-04  0.2871941112E-03
25  0.9260111032E-06  0.3873093833E-05  0.8934287069E-06  0.1310092180E-05  0.3067379691E-05  0.2389380228E-05  0.1902902192E+01  0.3684388715E-02  0.3366274899E+00 -0.2566652353E+02 -0.2839649670E-03  0.1871300000E+01  0.3684388715E-02 -0.4461838696E-04  0.1902902192E+01  0.1902615001E+01  0.0000000000E+00  0.2871912779E-03  0.3684388715E-02  0.3366224400E+00 -0.2566671397E+02  0.0000000000E+00  0.5049883486E-05  0.1904465126E-03 -0.2839649670E-03  0.0000000000E+00  0.0000000000E+00  0.1902615001E+01  0.3684388715E-02 -0.4461838696E-04  0.2871912779E-03
26  0.6851842845E-06  0.2748325949E-05  0.6168864074E-06  0.9622558206E-06  0.2173506411E-05  0.1642440308E-05  0.1902785795E+01  0.3684386729E-02  0.3366352742E+00 -0.2566619950E+02 -0.2839555676E-03  0.1919100000E+01  0.3684386729E-02 -0.4461432269E-04  0.1902785795E+01  0.1902498606E+01  0.0000000000E+00  0.2871895454E-03  0.3684386729E-02  0.3366302231E+00 -0.2566638995E+02  0.0000000000E+00  0.5051038739E-05  0.1904529778E-03 -0.2839555676E-03  0.0000000000E+00  0.0000000000E+00  0.1902498606E+01  0.3684386729E-02 -0.4461432269E-04  0.2871895454E-03
27  0.4967445541E-06  0.1920811679E-05  0.4209629764E-06  0.6962588359E-06  0.1512755253E-05  0.1100986933E-05  0.1902713665E+01  0.3684385496E-02  0.3366359084E+00 -0.2566601141E+02 -0.2839493743E-03  0.1967100000E+01  0.3684385496E-02 -0.4461179206E-04  0.1902713665E+01  0.1902426476E+01  0.0000000000E+00  0.2871884269E-03  0.3684385496E-02  0.3366308568E+00 -0.2566620186E+02  0.0000000000E+00  0.5051539364E-05  0.1904573454E-03 -0.2839493743E-03  0.0000000000E+00  0.0000000000E+00  0.1902426476E+01  0.3684385496E-02 -0.4461179206E-04  0.2871884269E-03
28  0.3529584189E-06  0.1323550974E-05  0.2850480399E-06  0.4935561033E-06  0.1034065922E-05  0.7196018054E-06  0.1902668175E+01  0.3684384677E-02  0.3366342047E+00 -0.2566590002E+02 -0.2839457693E-03  0.2014900000E+01  0.3684384677E-02 -0.4461033757E-04  0.1902668175E+01  0.1902380988E+01  0.0000000000E+00  0.2871876274E-03  0.3684384677E-02  0.3366291530E+00 -0.2566609048E+02  0.0000000000E+00  0.5051704614E-05  0.1904605978E-03 -0.2839457693E-03  0.0000000000E+00  0.0000000000E+00  0.1902380988E+01  0.3684384677E-02 -0.4461033757E-04  0.2871876274E-03
29  0.2465765551E-06  0.9011222905E-06  0.1932356628E-06  0.3427899634E-06  0.6958838011E-06  0.4608664582E-06  0.1902636944E+01  0.3684384051E-02  0.3366326208E+00 -0.2566582578E+02 -0.2839439402E-03  0.2062900000E+01  0.3684384051E-02 -0.4460955906E-04  0.1902636944E+01  0.1902349757E+01  0.0000000000E+00  0.2871870162E-03  0.3684384051E-02  0.3366275691E+00 -0.2566601624E+02  0.0000000000E+00  0.5051728747E-05  0.1904631241E-03 -0.2839439402E-03  0.0000000000E+00  0.0000000000E+00  0.1902349757E+01  0.3684384051E-02 -0.4460955906E-04  0.2871870162E-03
30  0.1704946513E-06  0.6080389836E-06  0.1327182149E-06  0.2344800058E-06  0.4635292602E-06  0.2921262370E-06  0.1902613374E+01  0.3684383535E-02  0.3366319533E+00 -0.2566576943E+02 -0.2839431533E-03  0.2121500000E+01  0.3684383535E-02 -0.4460915924E-04  0.1902613374E+01  0.1902326188E+01  0.0000000000E+00  0.2871865513E-03  0.3684383535E-02  0.3366269015E+00 -0.2566595989E+02  0.0000000000E+00  0.5051713610E-05  0.1904650354E-03 -0.2839431533E-03  0.0000000000E+00  0.0000000000E+00  0.1902326188E+01  0.3684383535E-02 -0.4460915924E-04  0.2871865513E-03
31  0.1175525789E-06  0.4079199913E-06  0.9330797728E-07  0.1594389346E-06  0.3079138196E-06  0.1854095881E-06  0.1902594825E+01  0.3684383124E-02  0.3366321437E+00 -0.2566572450E+02 -0.2839428794E-03  0.2323300000E+01  0.3684383124E-02 -0.4460894758E-04  0.1902594825E+01  0.1902307639E+01  0.0000000000E+00  0.2871862171E-03  0.3684383124E-02  0.3366270920E+00 -0.2566591497E+02  0.0000000000E+00  0.5051703343E-05  0.1904663869E-03 -0.2839428794E-03  0.0000000000E+00  0.0000000000E+00  0.1902307639E+01  0.3684383124E-02 -0.4460894758E-04  0.2871862171E-03
32  0.8135680546E-07  0.2729237426E-06  0.6743141293E-07  0.1092024843E-06  0.2055909243E-06  0.1188158696E-06  0.1902580475E+01  0.3684382831E-02  0.3366328656E+00 -0.2566568968E+02 -0.2839428014E-03  0.2371400000E+01  0.3684382831E-02 -0.4460881898E-04  0.1902580475E+01  0.1902293289E+01  0.0000000000E+00  0.2871859950E-03  0.3684382831E-02  0.3366278138E+00 -0.2566588014E+02  0.0000000000E+00  0.5051710223E-05  0.1904672682E-03 -0.2839428014E-03  0.0000000000E+00  0.0000000000E+00  0.1902293289E+01  0.3684382831E-02 -0.4460881898E-04  0.2871859950E-03
33  0.5664142601E-07  0.1826124817E-06  0.4994472318E-07  0.7647763975E-07  0.1387688040E-06  0.7720515121E-07  0.1902569941E+01  0.3684382652E-02  0.3366338047E+00 -0.2566566441E+02 -0.2839427665E-03  0.2419500000E+01  0.3684382652E-02 -0.4460872493E-04  0.1902569941E+01  0.1902282755E+01  0.0000000000E+00  0.2871858584E-03  0.3684382652E-02  0.3366287529E+00 -0.2566585487E+02  0.0000000000E+00  0.5051731705E-05  0.1904678012E-03 -0.2839427665E-03  0.0000000000E+00  0.0000000000E+00  0.1902282755E+01  0.3684382652E-02 -0.4460872493E-04  0.2871858584E-03
34  0.3957600735E-07  0.1225247668E-06  0.3763442887E-07  0.5520785586E-07  0.9491187878E-07  0.5110976346E-07  0.1902562695E+01  0.3684382565E-02  0.3366347469E+00 -0.2566564736E+02 -0.2839427221E-03  0.2467600000E+01  0.3684382565E-02 -0.4460864799E-04  0.1902562695E+01  0.1902275509E+01  0.0000000000E+00  0.2871857788E-03  0.3684382565E-02  0.3366296951E+00 -0.2566583782E+02  0.0000000000E+00  0.5051760498E-05  0.1904681075E-03 -0.2839427221E-03  0.0000000000E+00  0.0000000000E+00  0.1902275509E+01  0.3684382565E-02 -0.4460864799E-04  0.2871857788E-03
35  0.2761055147E-07  0.8269381262E-07  0.2859556814E-07  0.4078391330E-07  0.6578304421E-07  0.3478005188E-07  0.1902558022E+01  0.3684382539E-02  0.3366355744E+00 -0.2566563658E+02 -0.2839426642E-03  0.2515700000E+01  0.3684382539E-02 -0.4460858432E-04  0.1902558022E+01  0.1902270837E+01  0.0000000000E+00  0.2871857331E-03  0.3684382539E-02  0.3366305226E+00 -0.2566582705E+02  0.0000000000E+00  0.5051789808E-05  0.1904682829E-03 -0.2839426642E-03  0.0000000000E+00  0.0000000000E+00  0.1902270837E+01  0.3684382539E-02 -0.4460858432E-04  0.2871857331E-03
36  0.1914359340E-07  0.5635034524E-07  0.2173616853E-07  0.3029700627E-07  0.4617513370E-07  0.2454074707E-07  0.1902555179E+01  0.3684382544E-02  0.3366362396E+00 -0.2566563011E+02 -0.2839426041E-03  0.2563800000E+01  0.3684382544E-02 -0.4460853379E-04  0.1902555179E+01  0.1902267993E+01  0.0000000000E+00  0.2871857057E-03  0.3684382544E-02  0.3366311878E+00 -0.2566582058E+02  0.0000000000E+00  0.5051815343E-05  0.1904683883E-03 -0.2839426041E-03  0.0000000000E+00  0.0000000000E+00  0.1902267993E+01  0.3684382544E-02 -0.4460853379E-04  0.2871857057E-03
37  0.1316055727E-07  0.3891787871E-07  0.1643788927E-07  0.2228659077E-07  0.3280710508E-07  0.1793753585E-07  0.1902553535E+01  0.3684382562E-02  0.3366367395E+00 -0.2566562638E+02 -0.2839425523E-03  0.2611700000E+01  0.3684382562E-02 -0.4460849601E-04  0.1902553535E+01  0.1902266349E+01  0.0000000000E+00  0.2871856881E-03  0.3684382562E-02  0.3366316876E+00 -0.2566581685E+02  0.0000000000E+00  0.5051835389E-05  0.1904684564E-03 -0.2839425523E-03  0.0000000000E+00  0.0000000000E+00  0.1902266349E+01  0.3684382562E-02 -0.4460849601E-04  0.2871856881E-03
38  0.8978276034E-08  0.2731023325E-07  0.1233535087E-07  0.1611212771E-07  0.2356779252E-07  0.1341464226E-07  0.1902552632E+01  0.3684382581E-02  0.3366370960E+00 -0.2566562433E+02 -0.2839425137E-03  0.2660000000E+01  0.3684382581E-02 -0.4460846933E-04  0.1902552632E+01  0.1902265446E+01  0.0000000000E+00  0.2871856764E-03  0.3684382581E-02  0.3366320442E+00 -0.2566581480E+02  0.0000000000E+00  0.5051850032E-05  0.1904685024E-03 -0.2839425137E-03  0.0000000000E+00  0.0000000000E+00  0.1902265446E+01  0.3684382581E-02 -0.4460846933E-04  0.2871856764E-03
39  0.6099032404E-08  0.1947071785E-07  0.9183489632E-08  0.1143465234E-07  0.1707910883E-07  0.1010463831E-07  0.1902552171E+01  0.3684382597E-02  0.3366373413E+00 -0.2566562329E+02 -0.2839424883E-03  0.2708100000E+01  0.3684382597E-02 -0.4460845140E-04  0.1902552171E+01  0.1902264986E+01  0.0000000000E+00  0.2871856686E-03  0.3684382597E-02  0.3366322894E+00 -0.2566581376E+02  0.0000000000E+00  0.5051860249E-05  0.1904685330E-03 -0.2839424883E-03  0.0000000000E+00  0.0000000000E+00  0.1902264986E+01  0.3684382597E-02 -0.4460845140E-04  0.2871856686E-03
40  0.4145799233E-08  0.1406191511E-07  0.6791160819E-08  0.7979828879E-08  0.1244495760E-07  0.7580348978E-08  0.1902551967E+01  0.3684382609E-02  0.3366375072E+00 -0.2566562287E+02 -0.2839424734E-03  0.2766800000E+01  0.3684382609E-02 -0.4460843976E-04  0.1902551967E+01  0.1902264782E+01  0.0000000000E+00  0.2871856639E-03  0.3684382609E-02  0.3366324554E+00 -0.2566581334E+02  0.0000000000E+00  0.5051867220E-05  0.1904685523E-03 -0.2839424734E-03  0.0000000000E+00  0.0000000000E+00  0.1902264782E+01  0.3684382609E-02 -0.4460843976E-04  0.2871856639E-03
41  0.2834583679E-08  0.1023936719E-07  0.4996495268E-08  0.5487870682E-08  0.9088400824E-08  0.5635485864E-08  0.1902551908E+01  0.3684382620E-02  0.3366376204E+00 -0.2566562281E+02 -0.2839424657E-03  0.2969100000E+01  0.3684382620E-02 -0.4460843235E-04  0.1902551908E+01  0.1902264722E+01  0.0000000000E+00  0.2871856612E-03  0.3684382620E-02  0.3366325685E+00 -0.2566581328E+02  0.0000000000E+00  0.5051871965E-05  0.1904685634E-03 -0.2839424657E-03  0.0000000000E+00  0.0000000000E+00  0.1902264722E+01  0.3684382620E-02 -0.4460843235E-04  0.2871856612E-03
42  0.1958408954E-08  0.7479961132E-08  0.3662072564E-08  0.3726431574E-08  0.6635164388E-08  0.4150447576E-08  0.1902551923E+01  0.3684382628E-02  0.3366376995E+00 -0.2566562294E+02 -0.2839424624E-03  0.3017300000E+01  0.3684382628E-02 -0.4460842766E-04  0.1902551923E+01  0.1902264737E+01  0.0000000000E+00  0.2871856598E-03  0.3684382628E-02  0.3366326476E+00 -0.2566581341E+02  0.0000000000E+00  0.5051875226E-05  0.1904685694E-03 -0.2839424624E-03  0.0000000000E+00  0.0000000000E+00  0.1902264737E+01  0.3684382628E-02 -0.4460842766E-04  0.2871856598E-03
